edges_traj;traj_occ_list;traj_alt_occ_list;traj_supp;traj_freq;traj_exp_ind;traj_var_ind;t_stat_ind;t_stat_norm_ind;pval_ind;traj_exp_perm;traj_var_perm;t_stat_perm;t_stat_norm_perm;pval_perm;traj_exp_topol;traj_var_topol;t_stat_topol;t_stat_norm_topol;pval_topol
[PI3K->-STAT,STAT->-PI3K,g->-PI3K,g->-STAT];[0, 1, 2, 3, 4, 5, 8, 9, 11, 17, 20, 30, 33, 39, 43, 44, 45, 46, 47, 50, 51, 54, 55, 57, 59, 62, 63, 66, 68, 69, 70, 71, 72, 73, 78, 80, 81, 83, 86, 91, 94, 99, 100, 101, 104, 105, 108, 112, 113, 115];[0, 1, 2, 3, 4, 5, 8, 9, 11, 17, 20, 30, 33, 39, 43, 44, 45, 46, 47, 50, 51, 54, 55, 57, 59, 62, 63, 66, 68, 69, 70, 71, 72, 73, 78, 80, 81, 83, 86, 91, 94, 99, 100, 101, 104, 105, 108, 112, 113, 115];50;0.42735042735042733;0.10984214198499913;0.0006140032718368532;0.3175082853654282;12.81355743752927;9.75349088296178e-34;0.14542124542124543;0.0006286110518914752;0.2819291819291819;11.24472982071098;2.928348367346937e-28;
[CM->-RAS,g->-CM,g->-RAS];[1, 12, 13, 17, 20, 22, 30, 40, 41, 42, 43, 44, 45, 46, 47, 51, 56, 59, 60, 62, 63, 64, 66, 70, 71, 78, 80, 81, 82, 83, 84, 86, 88, 94, 95, 100, 107, 108, 112, 114];[0, 1, 3, 9, 11, 12, 13, 17, 20, 22, 30, 37, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 56, 57, 59, 60, 61, 62, 63, 64, 66, 67, 70, 71, 73, 78, 79, 80, 81, 82, 83, 84, 85, 86, 88, 92, 93, 94, 95, 100, 101, 104, 105, 107, 108, 112, 114, 115];40;0.3418803418803419;0.14239781382638522;0.0008562121441766298;0.19948252805395666;6.817327719663002;1.991551298382694e-10;0.19124949124949128;0.0009719217757475789;0.1506308506308506;4.831681211694194;1.8934923121946285e-06;
[RAS->-STAT,STAT->-RAS,g->-RAS,g->-STAT];[0, 1, 2, 3, 4, 5, 11, 17, 20, 39, 43, 44, 45, 46, 47, 50, 51, 55, 57, 62, 63, 66, 68, 69, 71, 72, 73, 78, 81, 83, 86, 91, 101, 104, 105, 108, 112];[0, 1, 2, 3, 4, 5, 8, 9, 11, 17, 20, 30, 33, 39, 43, 44, 45, 46, 47, 50, 51, 54, 55, 57, 59, 62, 63, 66, 68, 69, 70, 71, 72, 73, 78, 80, 81, 83, 86, 91, 94, 99, 100, 101, 104, 105, 106, 108, 112, 113, 115];37;0.3162393162393162;0.11091051805337519;0.000621993263801204;0.20532879818594102;8.232979320038666;8.184915645165191e-14;0.14684574684574686;0.0006387570734335082;0.16939356939356937;6.702380171295993;4.1283181198523746e-10;
[RAS->-PI3K,RAS->-STAT,PI3K->-RAS,PI3K->-STAT,STAT->-RAS,STAT->-PI3K,g->-RAS,g->-PI3K,g->-STAT];[0, 1, 2, 3, 4, 5, 11, 17, 20, 39, 43, 44, 45, 46, 47, 50, 51, 55, 57, 62, 63, 66, 68, 69, 71, 72, 73, 78, 81, 83, 86, 91, 101, 104, 105, 108, 112];[0, 1, 2, 3, 4, 5, 8, 9, 11, 17, 20, 30, 33, 39, 43, 44, 45, 46, 47, 50, 51, 54, 55, 57, 59, 62, 63, 66, 68, 69, 70, 71, 72, 73, 78, 80, 81, 83, 86, 91, 94, 99, 100, 101, 104, 105, 108, 112, 113, 115];37;0.3162393162393162;0.02384555442038435;0.00017897271007441946;0.2923937618189319;21.856201985004986;7.289459265606415e-46;0.07057387057387057;0.000255351757183259;0.24566544566544565;15.37356715355141;1.9929846938775467e-32;
[CM->-Apoptosis,g->-CM,g->-Apoptosis];[0, 9, 11, 15, 16, 20, 23, 24, 26, 27, 30, 34, 36, 37, 40, 41, 45, 46, 47, 56, 59, 66, 70, 71, 80, 81, 86, 98, 100, 102, 105, 107, 114];[0, 9, 11, 14, 15, 16, 20, 21, 22, 23, 24, 25, 26, 27, 30, 34, 36, 37, 40, 41, 45, 46, 47, 49, 50, 56, 57, 59, 60, 66, 70, 71, 79, 80, 81, 85, 86, 92, 93, 96, 98, 100, 102, 105, 107, 114];33;0.28205128205128205;0.10675921080682985;0.0006436679610159843;0.1752920712444522;6.9092566701821685;1.6052209435295198e-10;0.1473341473341473;0.0007416203386899357;0.13471713471713476;4.9468873578238055;1.1155006267268448e-06;
[CM->-TR,g->-CM,g->-TR];[1, 6, 7, 13, 15, 16, 17, 23, 26, 32, 38, 43, 44, 51, 60, 61, 73, 76, 77, 78, 82, 84, 88, 101, 107, 108, 110, 111, 116];[1, 3, 6, 7, 12, 13, 15, 16, 17, 19, 23, 26, 27, 28, 29, 32, 38, 39, 43, 44, 48, 51, 52, 60, 61, 63, 73, 74, 76, 77, 78, 82, 84, 85, 88, 93, 94, 95, 101, 105, 107, 108, 109, 110, 111, 115, 116];29;0.24786324786324787;0.11481951470046706;0.0006899857837879856;0.13304373316278081;5.064940538047149;1.8865722777871458e-06;0.1734025234025234;0.0008111205862528612;0.07446072446072446;2.6144753128919573;0.007002471075042323;
[CM->-PI3K,g->-CM,g->-PI3K];[1, 9, 17, 20, 30, 43, 44, 45, 46, 47, 51, 59, 62, 63, 66, 70, 71, 78, 80, 81, 83, 86, 94, 100, 107, 108, 112];[0, 1, 3, 9, 11, 17, 20, 30, 39, 43, 44, 45, 46, 47, 50, 51, 57, 59, 62, 63, 66, 70, 71, 73, 78, 80, 81, 83, 86, 94, 100, 101, 104, 105, 107, 108, 112, 115];27;0.23076923076923078;0.08834748144271953;0.0005404266143874598;0.14242174932651125;6.126436712325064;1.6445010005379112e-08;0.10976800976800975;0.0006083695318534554;0.12100122100122103;4.90575691681957;2.3302315994369145e-06;
[CM->-STAT,CM->-RAS,CM->-PI3K,STAT->-RAS,STAT->-PI3K,RAS->-PI3K,RAS->-STAT,PI3K->-RAS,PI3K->-STAT,g->-CM,g->-STAT,g->-RAS,g->-PI3K];[1, 17, 20, 43, 44, 45, 46, 47, 51, 62, 63, 66, 71, 78, 81, 83, 86, 108, 112];[0, 1, 3, 9, 11, 17, 20, 30, 39, 43, 44, 45, 46, 47, 50, 51, 57, 59, 62, 63, 66, 70, 71, 73, 78, 80, 81, 83, 86, 94, 100, 101, 104, 105, 108, 112, 115];19;0.1623931623931624;0.0028626503788716294;2.4053254281229043e-05;0.15953051201429078;32.52796079291098;2.4303904861527937e-32;0.01676841676841677;0.0001253220015938779;0.14562474562474564;13.008329182276524;1.3195047142392093e-18;
[CM->-STAT,CM->-PI3K,STAT->-PI3K,PI3K->-STAT,g->-CM,g->-STAT,g->-PI3K];[1, 9, 17, 20, 30, 43, 44, 45, 46, 47, 51, 59, 62, 63, 66, 70, 71, 78, 80, 81, 83, 86, 94, 100, 108, 112];[0, 1, 3, 9, 11, 17, 20, 30, 39, 43, 44, 45, 46, 47, 50, 51, 57, 59, 62, 63, 66, 70, 71, 73, 78, 80, 81, 83, 86, 94, 100, 101, 104, 105, 108, 112, 115];26;0.2222222222222222;0.0171029817163604;0.00013524189345376724;0.2051192405058618;17.638058494053304;3.339767704688748e-27;0.03593813593813593;0.00025733954915884094;0.18628408628408627;11.612413395075487;3.9845755372072943e-19;
[CM->-STAT,CM->-RAS,STAT->-RAS,RAS->-STAT,g->-CM,g->-STAT,g->-RAS];[1, 17, 20, 43, 44, 45, 46, 47, 51, 62, 63, 66, 71, 78, 81, 83, 86, 108, 112];[0, 1, 3, 9, 11, 17, 20, 30, 39, 43, 44, 45, 46, 47, 50, 51, 57, 59, 62, 63, 66, 70, 71, 73, 78, 80, 81, 83, 86, 94, 100, 101, 104, 105, 108, 112, 115];19;0.1623931623931624;0.0171029817163604;0.00013524189345376724;0.145290180676802;12.493399932005758;7.156308467717702e-16;0.03593813593813593;0.00025733954915884094;0.12645502645502646;7.882842127703636;3.601370291029755e-10;
